Date,EUR/USD Close,EUR/USD High,EUR/USD Low,USD/JPY Close,USD/JPY High,USD/JPY Low,USD/CHF Close,USD/CHF High,USD/CHF Low,GBP/USD Close,GBP/USD High,GBP/USD Low,USD/CAD Close,USD/CAD High,USD/CAD Low,EUR/GBP Close,EUR/GBP High,EUR/GBP Low,EUR/JPY Close,EUR/JPY High,EUR/JPY Low,EUR/CHF Close,EUR/CHF High,EUR/CHF Low,AUD/USD Close,AUD/USD High,AUD/USD Low,GBP/JPY Close,GBP/JPY High,GBP/JPY Low,CHF/JPY Close,CHF/JPY High,CHF/JPY Low,GBP/CHF Close,GBP/CHF High,GBP/CHF Low,NZD/USD Close,NZD/USD High,NZD/USD Low
2018-06-27,1.1546,1.1672,1.1541,110.3,110.49,109.37,0.9973,0.9976,0.9891,1.3117,1.3234,1.311,1.3358,1.3386,1.3278,0.8802,0.8828,0.8797,127.36,128.35,127.27,1.1517,1.1555,1.1509,0.7334,0.7407,0.7325,144.69,145.67,144.56,110.58,111.27,110.53,1.3085,1.3116,1.3061,0.6786,0.6866,0.6778
2018-06-28,1.1558,1.1601,1.1527,110.61,110.64,109.97,0.9983,0.9992,0.996,1.307,1.3121,1.305,1.3269,1.3386,1.3242,0.8842,0.8871,0.8809,127.85,127.92,127.14,1.1539,1.1566,1.1513,0.7345,0.7362,0.733,144.56,144.68,143.79,110.8,110.84,110.31,1.3048,1.3083,1.3032,0.6748,0.6811,0.6746
2018-06-29,1.1672,1.1683,1.1527,110.86,110.88,110.38,0.991,0.9981,0.9906,1.3189,1.3208,1.3069,1.3158,1.327,1.3131,0.8848,0.8891,0.8837,129.4,129.47,127.14,1.1569,1.1601,1.1532,0.7394,0.7402,0.7336,146.23,146.34,144.35,111.85,111.89,110.65,1.3073,1.3119,1.3025,0.6766,0.6783,0.6736
2018-07-02,1.1642,1.1692,1.1591,110.83,111.06,110.6,0.9934,0.9981,0.9894,1.3142,1.3209,1.3095,1.3189,1.3224,1.314,0.8857,0.8869,0.8834,129.04,129.5,128.42,1.1564,1.1577,1.1535,0.7336,0.741,0.7311,145.66,146.49,145.19,111.57,111.98,111.19,1.3054,1.3092,1.3036,0.6711,0.6792,0.6689
2018-07-03,1.1652,1.1673,1.1621,110.53,111.13,110.51,0.9926,0.995,0.9913,1.3165,1.3209,1.3095,1.3163,1.3208,1.3133,0.8849,0.8862,0.883,128.79,129.56,128.74,1.1567,1.1585,1.1557,0.7372,0.7404,0.7314,145.52,146.38,145.29,111.33,111.94,111.32,1.3068,1.3111,1.3039,0.6743,0.6757,0.6688
2018-07-04,1.1647,1.1682,1.1621,110.5,110.61,110.28,0.9931,0.9934,0.9906,1.3215,1.3228,1.3171,1.3142,1.3161,1.3112,0.8813,0.8841,0.88,128.71,128.97,128.5,1.1568,1.1578,1.155,0.7381,0.7424,0.7314,146.04,146.12,145.57,111.26,111.48,111.22,1.3125,1.3131,1.3079,0.6763,0.6784,0.6746
2018-07-05,1.168,1.172,1.165,110.67,110.72,110.3,0.9942,0.9946,0.991,1.3213,1.3275,1.3171,1.3144,1.316,1.3115,0.8838,0.8858,0.8805,129.27,129.63,128.5,1.161,1.162,1.1568,0.738,0.7408,0.7361,146.26,146.88,145.85,111.32,111.67,111.02,1.3136,1.3169,1.311,0.6781,0.6797,0.6751
2018-07-06,1.1742,1.1768,1.168,110.46,110.78,110.3,0.99,0.9944,0.9885,1.3267,1.3279,1.3204,1.3103,1.3151,1.3077,0.8849,0.8868,0.8836,129.7,129.97,129.25,1.1625,1.1639,1.1603,0.7423,0.7444,0.7377,146.55,146.68,146.1,111.57,111.75,111.24,1.3135,1.3152,1.3114,0.6835,0.6843,0.6782
2018-07-09,1.1749,1.1791,1.1733,110.81,110.91,110.35,0.9918,0.993,0.9858,1.3254,1.3363,1.319,1.3108,1.3123,1.3066,0.8862,0.8901,0.8814,130.19,130.25,129.67,1.1653,1.1656,1.1606,0.7468,0.7484,0.7428,146.87,147.62,146.14,111.72,112.04,111.5,1.3147,1.3202,1.3087,0.6842,0.6859,0.6829
2018-07-10,1.1743,1.1763,1.1691,111.27,111.35,110.79,0.9923,0.9961,0.991,1.3264,1.3301,1.3224,1.3121,1.3146,1.3102,0.8853,0.8875,0.8821,130.66,130.7,130.1,1.1653,1.166,1.1633,0.7464,0.7484,0.743,147.61,147.8,146.84,112.13,112.18,111.5,1.3163,1.3205,1.3125,0.6838,0.6857,0.6806
2018-07-11,1.1675,1.1758,1.1666,111.99,112.18,110.77,0.9957,0.9966,0.9906,1.3213,1.3301,1.3201,1.3193,1.3209,1.3066,0.8835,0.8862,0.883,130.75,130.96,129.92,1.1625,1.1658,1.1619,0.7376,0.7484,0.7368,147.98,148.13,146.81,112.44,112.58,111.6,1.3156,1.3184,1.314,0.6764,0.6839,0.6756
2018-07-12,1.1666,1.1696,1.165,112.5,112.62,111.92,1.0026,1.0027,0.9948,1.3207,1.3244,1.3181,1.3171,1.3218,1.315,0.8832,0.885,0.8821,131.27,131.48,130.67,1.1698,1.1708,1.1621,0.7402,0.7484,0.736,148.59,148.89,147.8,112.22,112.97,112.2,1.3242,1.3257,1.3137,0.677,0.6786,0.6748
2018-07-13,1.1677,1.1683,1.1613,112.31,112.8,112.3,1.002,1.0068,1.0015,1.3227,1.3234,1.3103,1.3159,1.3209,1.315,0.8827,0.8866,0.8825,131.15,131.53,130.67,1.17,1.1709,1.1658,0.7414,0.7422,0.7368,148.56,148.68,147.66,112.09,112.47,111.87,1.3252,1.3265,1.3161,0.6761,0.6786,0.6725
2018-07-16,1.1713,1.1726,1.16757,112.27,112.56,112.21,0.9966,1.0068,0.9963,1.3231,1.3293,1.3217,1.3143,1.3165,1.311,0.8851,0.8853,0.8817,131.52,131.7,131.09,1.1674,1.1715,1.1671,0.7416,0.7442,0.7409,148.56,149.31,148.45,112.66,112.71,112,1.3186,1.3266,1.3186,0.6769,0.6793,0.6758
2018-07-17,1.166,1.1745,1.1649,112.84,112.93,112.23,0.9994,1.0068,0.9928,1.3122,1.3269,1.307,1.3191,1.3219,1.3112,0.8885,0.8915,0.8843,131.58,131.99,131.46,1.1653,1.1683,1.1641,0.7389,0.7438,0.7376,148.08,149.1,147.59,112.91,113.25,112.56,1.3113,1.3207,1.3072,0.6785,0.6841,0.6757
2018-07-18,1.1647,1.1665,1.1602,112.85,113.14,112.72,0.999,1.0035,0.9983,1.3061,1.312,1.3011,1.3174,1.326,1.317,0.8916,0.8932,0.8843,131.42,131.77,130.89,1.1636,1.167,1.1603,0.7401,0.7408,0.7343,147.4,148.24,146.87,112.95,113.02,112.66,1.305,1.314,1.3013,0.6797,0.6804,0.6743
2018-07-19,1.1643,1.1678,1.1575,112.45,113.17,112.08,0.9987,1.0044,0.9959,1.3014,1.3083,1.2958,1.3253,1.3289,1.316,0.8945,0.8954,0.8902,130.93,131.44,130.73,1.1628,1.164,1.1614,0.7357,0.744,0.7323,146.35,148.24,146.17,112.58,113.02,112.48,1.2997,1.3068,1.2988,0.6743,0.6805,0.6714
2018-07-20,1.1723,1.1739,1.1626,111.55,112.62,111.41,0.9925,1.0044,0.9916,1.3129,1.314,1.2995,1.3132,1.329,1.3115,0.8927,0.8958,0.8924,130.76,131.21,130.61,1.1637,1.1655,1.1625,0.7421,0.7431,0.7318,146.46,146.67,145.99,112.37,112.68,112.21,1.3031,1.3049,1.2986,0.681,0.6817,0.6721
2018-07-23,1.169,1.175,1.1684,111.48,111.54,110.75,0.993,0.9942,0.9901,1.31,1.3158,1.2995,1.3174,1.318,1.3115,0.8923,0.8938,0.8911,130.33,130.75,129.87,1.161,1.1644,1.1603,0.7379,0.7438,0.7372,146.03,146.44,145.68,112.25,112.4,111.84,1.301,1.3037,1.2994,0.6782,0.6825,0.6776
2018-07-24,1.1682,1.1717,1.1655,111.19,111.52,110.97,0.9938,0.9954,0.9922,1.3137,1.3159,1.2995,1.3158,1.3192,1.3137,0.8892,0.8927,0.8887,129.91,130.38,129.75,1.1611,1.1631,1.1596,0.7416,0.7434,0.736,146.1,146.32,145.46,111.86,112.3,111.75,1.3059,1.3073,1.2999,0.6799,0.6819,0.6769
2018-07-25,1.1732,1.1739,1.1665,110.95,111.38,110.66,0.9913,0.9949,0.9908,1.3191,1.3201,1.3133,1.3039,1.3166,1.3025,0.8893,0.8902,0.8873,130.18,130.27,129.41,1.1631,1.1633,1.1595,0.7453,0.7465,0.736,146.36,146.52,145.77,111.9,112.17,111.53,1.3077,1.3086,1.3034,0.6839,0.6843,0.6785
2018-07-26,1.1645,1.1744,1.1641,111.24,111.25,110.59,0.9945,0.995,0.9903,1.311,1.3213,1.3106,1.3067,1.3093,1.3025,0.8881,0.8896,0.8865,129.54,130.28,129.45,1.1581,1.1638,1.1575,0.7378,0.7463,0.7374,145.82,146.54,145.8,111.84,112.01,111.5,1.304,1.3104,1.3032,0.6787,0.6851,0.6784
2018-07-27,1.1656,1.1662,1.1621,111,111.25,110.8,0.9942,0.9978,0.9932,1.311,1.3131,1.3083,1.3067,1.3079,1.3043,0.889,0.8896,0.8874,129.38,129.53,129.11,1.1588,1.1606,1.1568,0.7401,0.7415,0.737,145.52,145.83,145.27,111.63,111.94,111.33,1.3036,1.307,1.3021,0.6794,0.6801,0.6763
2018-07-30,1.1709,1.1719,1.1648,111.01,111.16,110.9,0.9878,0.9957,0.9878,1.3134,1.3152,1.3098,1.3023,1.3079,1.2995,0.8914,0.8919,0.8881,129.99,130.07,129.29,1.1568,1.1604,1.1568,0.7408,0.7413,0.7386,145.81,145.93,145.36,112.36,112.36,111.48,1.2975,1.306,1.2976,0.6826,0.6835,0.6792
2018-07-31,1.1698,1.1746,1.1689,111.82,111.96,110.77,0.9898,0.9906,0.9868,1.3125,1.3173,1.3091,1.2994,1.3095,1.2993,0.8911,0.8935,0.8907,130.8,131.14,129.29,1.158,1.1599,1.1561,0.7438,0.7441,0.7404,146.77,147,145.38,112.94,113.18,112.15,1.2993,1.3009,1.2951,0.6821,0.6833,0.6801
2018-08-01,1.1662,1.1699,1.1657,111.56,112.15,111.4,0.9917,0.9934,0.9899,1.3128,1.3144,1.3096,1.2991,1.3033,1.2976,0.8883,0.8918,0.8883,130.11,131.1,130.03,1.1566,1.1604,1.1565,0.74,0.7429,0.739,146.46,147.16,146.31,112.48,113.11,112.42,1.3017,1.3031,1.2988,0.6792,0.682,0.6782
2018-08-02,1.1586,1.1667,1.1584,111.69,112.15,111.32,0.9954,0.9957,0.9916,1.3017,1.3144,1.3016,1.3025,1.3039,1.2994,0.89,0.8925,0.8855,129.41,130.3,129.26,1.1534,1.1572,1.153,0.7362,0.7411,0.7355,145.4,146.67,145.01,112.2,112.66,111.93,1.2958,1.3039,1.2941,0.674,0.6799,0.674
2018-08-03,1.1575,1.161,1.1561,111.25,111.83,111.1,0.994,0.9965,0.9921,1.3004,1.3043,1.2976,1.2981,1.3039,1.2969,0.89,0.8919,0.8895,128.78,129.54,128.68,1.1506,1.1542,1.1502,0.7401,0.7411,0.7348,144.68,145.55,144.51,111.91,112.41,111.85,1.2926,1.2968,1.2914,0.6751,0.6766,0.6721
2018-08-06,1.1555,1.157,1.153,111.39,111.53,111.16,0.9964,0.9985,0.9933,1.2943,1.3014,1.292,1.3003,1.3039,1.2988,0.8927,0.8937,0.889,128.71,128.88,128.51,1.1513,1.1529,1.1498,0.739,0.7405,0.7374,144.17,144.74,144.05,111.77,111.98,111.63,1.2896,1.2943,1.2889,0.6732,0.6755,0.6724
2018-08-07,1.1594,1.1608,1.1551,111.41,111.48,111,0.9953,0.9973,0.9931,1.2936,1.2974,1.2924,1.3066,1.3075,1.2963,0.8962,0.8965,0.8923,129.17,129.2,128.6,1.1539,1.1543,1.1498,0.7421,0.7439,0.7382,144.11,144.44,143.81,111.94,111.97,111.66,1.2873,1.2913,1.287,0.6733,0.6756,0.6725
2018-08-08,1.1618,1.1628,1.1573,110.97,111.44,110.84,0.9929,0.9971,0.9928,1.289,1.296,1.2854,1.3009,1.312,1.3007,0.9011,0.9017,0.8923,128.92,129.46,128.56,1.1536,1.1558,1.1528,0.7438,0.744,0.7383,143.05,144.28,142.75,111.74,112.03,111.33,1.2798,1.289,1.2797,0.6756,0.6763,0.6723
2018-08-09,1.1536,1.1619,1.1536,111.03,111.44,110.71,0.9931,0.9951,0.9895,1.2844,1.2912,1.2835,1.3038,1.3064,1.3001,0.8982,0.903,0.8982,128.12,129.01,128.12,1.1457,1.1537,1.1453,0.7385,0.7453,0.7381,142.61,143.5,142.36,111.81,112.09,111.47,1.2754,1.2818,1.2734,0.662,0.6763,0.6613
2018-08-10,1.1403,1.1537,1.1388,110.73,111.17,110.52,0.9948,0.9975,0.9921,1.2763,1.2912,1.2723,1.3136,1.3154,1.3041,0.8933,0.8992,0.8926,126.27,128.12,126.01,1.1345,1.1462,1.134,0.7291,0.738,0.728,141.33,142.56,140.94,111.26,111.96,111.08,1.2698,1.2772,1.265,0.6576,0.6622,0.6571
2018-08-13,1.1392,1.1433,1.1365,110.67,110.93,110.11,0.9935,0.9954,0.9921,1.2751,1.2792,1.2731,1.3145,1.3171,1.3104,0.8932,0.8946,0.8913,126.08,126.78,125.15,1.1318,1.1361,1.1287,0.7259,0.73,0.7259,141.12,141.84,140.25,111.38,111.64,110.7,1.267,1.271,1.266,0.6569,0.6595,0.6563
2018-08-14,1.1341,1.1433,1.133,111.2,111.31,110.6,0.9942,0.995,0.9901,1.2712,1.2827,1.2705,1.308,1.3136,1.3071,0.892,0.8945,0.8897,126.12,126.99,125.81,1.1277,1.1355,1.1266,0.7236,0.7283,0.7224,141.38,142.48,141.01,111.84,112.09,111.33,1.2641,1.2729,1.2629,0.6571,0.661,0.6568
2018-08-15,1.1351,1.1355,1.1301,110.64,111.43,110.44,0.9926,0.9982,0.9927,1.2702,1.2735,1.2662,1.3132,1.3175,1.3051,0.8936,0.8939,0.8901,125.59,126.37,124.91,1.1267,1.1305,1.1244,0.7239,0.7248,0.7203,140.55,141.77,139.9,111.46,111.94,110.97,1.2608,1.2698,1.2593,0.6563,0.6577,0.6544
2018-08-16,1.1367,1.1409,1.1301,110.87,111.12,110.46,0.9961,0.9974,0.9916,1.2712,1.2754,1.2687,1.3158,1.3175,1.3114,0.8941,0.896,0.8934,126.03,126.49,125.28,1.1324,1.1348,1.1264,0.7262,0.7287,0.7216,140.93,141.33,140.21,111.28,111.81,111.19,1.2662,1.2678,1.2605,0.6587,0.6608,0.6556
2018-08-17,1.1438,1.1445,1.1366,110.58,111.05,110.32,0.9948,0.9978,0.9933,1.2745,1.2749,1.2696,1.3055,1.3169,1.3056,0.8972,0.8976,0.8936,126.48,126.55,125.58,1.1378,1.1387,1.133,0.7313,0.7315,0.7253,140.96,141.17,140.24,111.14,111.31,110.81,1.2681,1.2702,1.2651,0.6629,0.6632,0.658
2018-08-20,1.1465,1.1471,1.1395,110.23,110.69,110.19,0.9923,0.9969,0.9917,1.2781,1.2791,1.273,1.3054,1.3093,1.3047,0.8969,0.8978,0.8936,126.38,126.52,126.08,1.1377,1.1387,1.1354,0.7327,0.7329,0.7296,140.91,141.23,140.73,111.07,111.24,110.94,1.2686,1.2712,1.2667,0.6631,0.6642,0.6611
2018-08-21,1.1572,1.1601,1.1481,110.42,110.55,109.78,0.9854,0.9927,0.9843,1.2901,1.2925,1.273,1.3045,1.3058,1.3014,0.8969,0.9002,0.8949,127.77,128.05,126.26,1.1404,1.1419,1.136,0.7364,0.7381,0.7333,142.46,142.69,140.67,112.03,112.15,110.93,1.2713,1.2725,1.2656,0.6686,0.6701,0.6628
2018-08-22,1.1589,1.1623,1.1554,110.56,110.62,109.78,0.9835,0.9857,0.9808,1.2904,1.2936,1.2869,1.3022,1.3046,1.3007,0.898,0.9005,0.8962,128.14,128.26,127.35,1.1397,1.141,1.1375,0.7348,0.7369,0.7334,142.68,142.8,142,112.41,112.52,111.78,1.2691,1.2723,1.2658,0.6695,0.672,0.6669
2018-08-23,1.1537,1.16,1.1531,111.23,111.29,110.52,0.9859,0.9867,0.9822,1.2814,1.2919,1.2805,1.3085,1.309,1.2993,0.9003,0.9023,0.8971,128.34,128.76,127.92,1.1375,1.1408,1.1365,0.7247,0.7357,0.7246,142.53,143.01,142.43,112.81,112.97,112.39,1.2632,1.27,1.2626,0.6636,0.6706,0.6635
2018-08-24,1.1626,1.164,1.1535,111.17,111.48,110.52,0.9821,0.9866,0.9811,1.2863,1.2881,1.2799,1.3018,1.3103,1.3015,0.9041,0.9047,0.9002,129.3,129.39,128.38,1.1422,1.1429,1.1376,0.7333,0.7357,0.7238,142.99,143.24,142.52,113.19,113.3,112.8,1.2632,1.2651,1.2611,0.6694,0.6696,0.662
2018-08-27,1.1678,1.1694,1.1595,111.1,111.48,110.52,0.9794,0.9863,0.9788,1.2892,1.2901,1.2829,1.2964,1.3103,1.2954,0.9057,0.9066,0.9034,129.73,129.83,128.81,1.1438,1.145,1.1412,0.7345,0.7357,0.7308,143.23,143.29,142.53,113.41,113.45,112.8,1.2627,1.2656,1.262,0.6695,0.6703,0.667
2018-08-28,1.1696,1.1734,1.1663,111.22,111.36,110.96,0.9765,0.9809,0.9745,1.2869,1.2932,1.2862,1.2931,1.2982,1.2888,0.9088,0.9099,0.9054,130.07,130.27,129.65,1.1423,1.1454,1.1419,0.7335,0.7362,0.7308,143.11,143.67,143.05,113.87,113.97,113.3,1.2567,1.2642,1.2559,0.6709,0.6726,0.6677
2018-08-29,1.1699,1.1708,1.1652,111.68,111.83,111.12,0.9711,0.9809,0.9708,1.3021,1.3023,1.2845,1.2922,1.2962,1.2903,0.8985,0.9092,0.8985,130.66,130.85,129.58,1.1364,1.1424,1.1345,0.7299,0.7349,0.7275,145.41,145.5,142.83,114.97,115.03,113.74,1.2644,1.2667,1.2512,0.6708,0.672,0.6685
2018-08-30,1.1664,1.1718,1.1642,111.07,111.75,111.03,0.9697,0.9716,0.9687,1.3012,1.3043,1.2986,1.2994,1.3,1.2904,0.8964,0.8993,0.8954,129.57,130.87,129.42,1.1312,1.1369,1.1303,0.7258,0.7315,0.7249,144.54,145.69,144.4,114.53,115.3,114.44,1.2619,1.2664,1.2599,0.6642,0.6717,0.6634
2018-08-31,1.1603,1.169,1.1585,111,111.75,110.69,0.9692,0.9707,0.9653,1.296,1.3029,1.2946,1.3043,1.3088,1.297,0.8953,0.8988,0.8938,128.8,129.84,128.56,1.1247,1.1369,1.124,0.7184,0.7268,0.7178,143.86,144.69,143.52,114.5,114.94,114.28,1.256,1.2622,1.2544,0.6612,0.6663,0.6608
2018-09-03,1.1616,1.1627,1.159,111.03,111.19,110.85,0.969,0.9708,0.9684,1.2879,1.2933,1.2855,1.3095,1.3103,1.3045,0.9018,0.9033,0.8967,128.98,129.15,128.58,1.1257,1.1272,1.124,0.7213,0.7224,0.7167,142.99,143.72,142.86,114.56,114.69,114.28,1.2481,1.2543,1.247,0.6603,0.6663,0.6593
2018-09-04,1.1576,1.1627,1.153,111.47,111.53,110.9,0.9745,0.9767,0.9686,1.2855,1.2875,1.2811,1.3176,1.3208,1.309,0.9005,0.9029,0.8989,129.05,129.14,128.32,1.1283,1.129,1.1242,0.7177,0.7235,0.7157,143.31,143.38,142.59,114.38,114.75,114.03,1.253,1.254,1.2468,0.6552,0.6607,0.6541
2018-09-05,1.1626,1.1636,1.1544,111.52,111.76,111.37,0.9719,0.9754,0.9708,1.2903,1.2983,1.2786,1.318,1.3207,1.316,0.9009,0.9052,0.8956,129.66,129.97,128.61,1.1301,1.132,1.1254,0.7189,0.7235,0.7145,143.89,144.97,142.66,114.72,114.94,114.22,1.2541,1.2625,1.246,0.659,0.6595,0.6531
2018-09-06,1.1625,1.1659,1.1606,110.91,111.53,110.71,0.9663,0.9725,0.9657,1.2934,1.2961,1.2896,1.3138,1.3226,1.3129,0.8987,0.9019,0.8974,128.94,129.82,128.57,1.1233,1.1312,1.1228,0.72,0.7211,0.7166,143.47,144.25,143.17,114.75,114.94,114.41,1.25,1.2557,1.2492,0.6593,0.6617,0.6572
2018-09-07,1.1563,1.165,1.1551,111.09,111.25,110.38,0.969,0.97,0.9642,1.2922,1.3028,1.2909,1.317,1.3191,1.311,0.8947,0.9006,0.8913,128.46,129.11,128.02,1.1206,1.1312,1.1183,0.7108,0.7203,0.7099,143.56,144.44,142.62,114.63,115.09,114.34,1.2523,1.2578,1.2471,0.6536,0.6594,0.6528
2018-09-10,1.1594,1.1616,1.1526,111.19,111.21,110.86,0.975,0.9755,0.9686,1.3026,1.3052,1.2897,1.3161,1.3198,1.3152,0.89,0.8957,0.8895,128.92,129.07,127.88,1.1306,1.1316,1.1187,0.7108,0.7132,0.7099,144.85,145.03,143.07,114.03,114.66,113.94,1.2701,1.2713,1.2515,0.6521,0.6547,0.6512
2018-09-11,1.1586,1.1644,1.1565,111.56,111.63,111.07,0.9733,0.9759,0.9728,1.3009,1.3086,1.2897,1.3129,1.3175,1.3124,0.8905,0.8938,0.8876,129.26,129.82,128.77,1.1279,1.1343,1.1264,0.7101,0.7129,0.7085,145.13,145.91,144.44,114.59,114.69,113.93,1.2663,1.2744,1.2632,0.6506,0.6541,0.6501
2018-09-12,1.1626,1.165,1.157,111.24,111.65,111.12,0.9703,0.9759,0.9696,1.3048,1.3081,1.298,1.2995,1.3079,1.2981,0.8909,0.8937,0.8883,129.35,129.81,128.94,1.1281,1.1311,1.1269,0.7175,0.7182,0.7094,145.15,145.65,144.69,114.64,114.82,114.33,1.2659,1.2704,1.263,0.6562,0.6565,0.6502
2018-09-13,1.1692,1.1701,1.1609,111.85,111.96,111.18,0.9658,0.9711,0.9658,1.311,1.3121,1.3026,1.2993,1.3026,1.2976,0.8917,0.893,0.8893,130.78,130.83,129.26,1.1292,1.1315,1.1263,0.7192,0.7229,0.7167,146.64,146.75,144.69,115.81,115.86,114.58,1.2662,1.269,1.2629,0.6571,0.659,0.6543
2018-09-14,1.1631,1.1721,1.1623,112.01,112.17,111.75,0.9668,0.9679,0.9635,1.3065,1.3142,1.3026,1.3032,1.3054,1.2976,0.8902,0.8933,0.8895,130.3,131.12,130.21,1.1245,1.1304,1.1245,0.7161,0.7216,0.7154,146.36,147.02,146.32,115.86,116.11,115.75,1.2631,1.2677,1.2622,0.6551,0.6595,0.6546
2018-09-17,1.1683,1.1698,1.1618,111.86,112.12,111.85,0.9623,0.9681,0.9612,1.3161,1.3165,1.307,1.3026,1.3049,1.3003,0.8877,0.8904,0.8877,130.7,131.05,130.11,1.1243,1.126,1.1231,0.7177,0.7197,0.7142,147.22,147.46,146.32,116.24,116.47,115.71,1.2664,1.2668,1.2624,0.6577,0.6591,0.6539
2018-09-18,1.1665,1.1724,1.1652,112.35,112.39,111.66,0.9652,0.9654,0.96,1.3135,1.3173,1.307,1.2982,1.3065,1.2972,0.8879,0.8909,0.8871,131.05,131.49,130.3,1.1259,1.1263,1.1223,0.7213,0.7224,0.7145,147.59,147.92,146.79,116.39,116.92,115.98,1.2678,1.2681,1.2607,0.6584,0.6608,0.6562
2018-09-19,1.1673,1.1715,1.1652,112.23,112.45,112.16,0.9669,0.97,0.9635,1.3142,1.3213,1.3099,1.2923,1.3001,1.2912,0.8882,0.8919,0.8861,131.02,131.68,130.8,1.1287,1.1328,1.1249,0.7263,0.7275,0.7145,147.52,148.53,147.21,116.06,116.58,115.77,1.2707,1.2774,1.2673,0.6616,0.6623,0.6573
2018-09-20,1.1774,1.1777,1.1669,112.47,112.59,112.05,0.9595,0.9679,0.959,1.3266,1.3298,1.3135,1.2915,1.2933,1.2885,0.8874,0.889,0.8848,132.44,132.48,130.94,1.1298,1.1321,1.1273,0.729,0.729,0.7255,149.21,149.23,147.21,117.2,117.25,115.89,1.273,1.2791,1.2702,0.6688,0.6688,0.6602
2018-09-21,1.175,1.1803,1.1733,112.54,112.88,112.43,0.9588,0.9598,0.9542,1.3079,1.3276,1.3056,1.2914,1.2944,1.2887,0.8983,0.8995,0.8871,132.25,133.13,132.17,1.1265,1.1309,1.1223,0.7284,0.7304,0.7263,147.21,149.72,147,117.39,118.06,117.25,1.254,1.273,1.2504,0.6678,0.67,0.6603
2018-09-24,1.1757,1.1815,1.1741,112.71,112.75,112.44,0.9633,0.9635,0.9579,1.3118,1.3167,1.3063,1.2943,1.2956,1.291,0.896,0.8988,0.8935,132.51,133.07,131.9,1.1324,1.133,1.1254,0.7256,0.7304,0.7253,147.88,148.31,146.95,117,117.56,117,1.2637,1.2642,1.2528,0.6643,0.6688,0.6642
2018-09-25,1.1768,1.1792,1.1731,112.94,112.97,112.74,0.9648,0.9671,0.9636,1.3188,1.3194,1.3095,1.2947,1.2973,1.2936,0.8924,0.8975,0.8921,132.92,133.11,132.37,1.1356,1.1382,1.132,0.7249,0.7263,0.7236,148.96,149.03,147.82,117.04,117.18,116.71,1.2725,1.2729,1.2646,0.6651,0.6659,0.6631
2018-09-26,1.1762,1.1797,1.1652,112.84,113.13,112.74,0.9647,0.9702,0.9625,1.3183,1.3217,1.3138,1.3002,1.3025,1.2945,0.8921,0.8946,0.8901,132.71,133.12,132.53,1.1347,1.1385,1.1342,0.7276,0.7314,0.7236,148.75,149.1,148.35,116.95,117.2,116.45,1.2715,1.278,1.2688,0.6666,0.6696,0.6634
2018-09-27,1.165,1.1757,1.1643,113.38,113.47,112.56,0.9763,0.9783,0.9648,1.3077,1.3217,1.3077,1.304,1.3081,1.3014,0.8908,0.8937,0.8886,132.11,132.68,131.58,1.1376,1.1415,1.1313,0.7209,0.7268,0.7208,148.28,148.74,147.6,116.13,116.92,115.91,1.2768,1.2817,1.2692,0.6614,0.6682,0.6613
2018-09-28,1.1614,1.1651,1.157,113.58,113.66,113.32,0.9785,0.979,0.9738,1.3042,1.3091,1.3001,1.2926,1.3049,1.2911,0.8904,0.8914,0.8873,131.92,132.31,131.19,1.1365,1.14,1.1281,0.7224,0.7241,0.7202,148.13,148.64,147.55,116.06,116.44,115.94,1.2761,1.2784,1.2698,0.6628,0.6682,0.6599
2018-10-01,1.1574,1.1623,1.1564,113.97,114.06,113.32,0.9838,0.9856,0.9803,1.3037,1.3106,1.3012,1.2789,1.2883,1.2784,0.8878,0.8915,0.8864,131.9,132.46,131.74,1.1388,1.1429,1.1365,0.7226,0.7231,0.7207,148.58,149.33,148.19,115.82,116.18,115.69,1.2826,1.2879,1.2776,0.6614,0.6628,0.66
2018-10-02,1.1542,1.158,1.1505,113.63,114.02,113.53,0.9847,0.9863,0.9803,1.2976,1.3053,1.2941,1.2819,1.2841,1.2799,0.8893,0.8914,0.8867,131.16,132,130.71,1.1366,1.1402,1.1313,0.7184,0.7238,0.7163,147.45,148.73,147.2,115.38,115.91,115.3,1.2777,1.2845,1.2737,0.6594,0.6616,0.6575
2018-10-03,1.1516,1.1593,1.1509,114.31,114.44,113.52,0.9896,0.9905,0.9832,1.2976,1.3053,1.2941,1.2844,1.2846,1.2807,0.8874,0.8918,0.886,131.65,131.98,130.97,1.1397,1.1421,1.1359,0.712,0.7197,0.7119,148.33,148.59,147.27,115.49,115.73,115.1,1.2841,1.2883,1.2767,0.653,0.6593,0.6526
2018-10-04,1.1512,1.1542,1.1463,113.85,114.55,113.64,0.9924,0.9934,0.9892,1.3025,1.3053,1.2923,1.2923,1.2938,1.2857,0.8837,0.8876,0.8835,131.06,131.98,130.75,1.1423,1.1435,1.1367,0.7075,0.7111,0.7066,148.28,148.64,147.71,114.71,115.62,114.56,1.2926,1.2931,1.2819,0.6479,0.652,0.6474
